athlete;gender;timestamp;distance (m);elapsed time (s);elevation gain (m);average heart rate (bpm)
13881863;M;16.10.18;11276.8;3737;228.0;
13881863;M;07.10.18;14467.4;3331;228.0;
13881863;M;06.10.18;15615.1;3938;268.0;
13881863;M;06.10.18;2185.0;609;24.0;
13881863;M;03.10.18;10710.8;3119;30.0;
13881863;M;02.10.18;12587.3;3812;235.0;
13881863;M;29.09.18;14292.2;4204;122.0;
13881863;M;26.09.18;6214.1;1970;10.0;
13881863;M;25.09.18;14491.2;4496;321.0;
13881863;M;22.09.18;9460.0;3398;250.0;
13881863;M;21.09.18;6084.0;2078;16.0;
13881863;M;16.09.18;4929.5;1114;13.0;
13881863;M;15.09.18;17141.3;6428;893.0;
13881863;M;11.09.18;14791.6;4883;230.0;
13881863;M;08.09.18;10137.8;3075;40.0;
13881863;M;04.09.18;15014.0;4904;206.0;
13881863;M;01.09.18;10063.8;3636;267.0;
13881863;M;28.08.18;12238.1;3944;104.0;
13881863;M;25.08.18;6239.5;3509;383.0;
13881863;M;22.08.18;11305.7;3541;88.0;
13881863;M;17.08.18;10278.3;3155;28.0;
13881863;M;11.08.18;10016.6;2368;40.0;
13881863;M;07.08.18;11844.3;3842;156.0;
13881863;M;02.08.18;10051.3;3028;8.0;
13881863;M;31.07.18;11836.1;4305;212.0;
13881863;M;24.07.18;10186.4;3532;102.0;
13881863;M;17.07.18;14057.8;5015;226.0;
13881863;M;10.07.18;10977.9;3326;45.0;
13881863;M;03.07.18;11421.0;4482;169.0;
13881863;M;02.07.18;11137.6;3375;12.0;
13881863;M;26.06.18;10078.0;3927;38.0;
13881863;M;19.06.18;13902.8;5195;290.0;
13881863;M;16.06.18;9505.5;2262;80.0;
13881863;M;13.06.18;9007.9;3058;14.0;
13881863;M;09.06.18;20960.0;8792;1038.0;
13881863;M;06.06.18;8436.5;2638;16.0;
13881863;M;05.06.18;14557.6;4825;200.0;
13881863;M;02.06.18;12501.3;7525;727.0;
13881863;M;30.05.18;9091.9;2593;9.0;
13881863;M;29.05.18;11660.1;4068;175.0;
13881863;M;27.05.18;9768.2;2469;1.0;
13881863;M;23.05.18;9253.8;2985;11.0;
13881863;M;22.05.18;11346.5;4271;217.0;
13881863;M;20.05.18;9413.3;2427;52.0;
13881863;M;19.05.18;4987.6;1166;12.0;
13881863;M;16.05.18;7689.9;2367;18.0;
13881863;M;15.05.18;11500.0;3900;0;
13881863;M;11.05.18;11786.6;4552;181.0;
13881863;M;05.05.18;14755.4;4937;38.0;
13881863;M;01.05.18;15057.0;5577;749.0;
13881863;M;30.04.18;23500.8;15006;1333.0;
13881863;M;24.04.18;10518.9;3468;207.0;
13881863;M;23.04.18;7007.6;2311;6.0;136.7
13881863;M;08.04.18;42413.3;11403;68.0;168.1
13881863;M;05.04.18;10378.8;2939;17.0;
13881863;M;02.04.18;10366.4;2937;14.0;147.0
13881863;M;02.04.18;10370.0;2940;0;
13881863;M;29.03.18;19124.1;5247;29.0;149.9
13881863;M;28.03.18;11203.8;3125;17.0;148.7
13881863;M;25.03.18;7391.5;5157;957.6;
13881863;M;21.03.18;8645.1;2704;23.0;
13881863;M;19.03.18;13523.2;7667;858.0;
13881863;M;18.03.18;13594.7;10572;1192.4;
13881863;M;17.03.18;9659.8;17436;973.8;
13881863;M;13.03.18;14776.9;4695;243.0;
13881863;M;12.03.18;10346.5;3425;16.0;133.0
13881863;M;11.03.18;25898.0;8269;123.0;137.5
13881863;M;09.03.18;12649.7;3874;89.0;139.0
13881863;M;07.03.18;18721.3;5873;36.0;144.5
13881863;M;02.03.18;10990.9;3128;85.0;151.2
13881863;M;01.03.18;12952.0;4320;15.0;137.1
13881863;M;27.02.18;10621.3;3414;44.0;
13881863;M;26.02.18;11274.7;3357;13.0;140.3
13881863;M;24.02.18;20007.5;6107;131.0;144.5
13881863;M;23.02.18;16398.8;4915;31.0;142.0
13881863;M;21.02.18;17103.2;5730;46.0;125.5
13881863;M;17.02.18;27010.2;8216;132.0;147.1
13881863;M;16.02.18;12582.5;3821;49.0;139.2
13881863;M;16.02.18;6000.0;5400;0;
13881863;M;13.02.18;14592.8;5013;244.0;
13881863;M;12.02.18;11269.3;3470;12.0;135.4
13881863;M;11.02.18;10013.1;2339;44.0;
13881863;M;07.02.18;12476.0;3877;23.0;136.4
13881863;M;06.02.18;12189.4;4259;239.0;
13881863;M;04.02.18;14148.5;8524;1027.8;
13881863;M;03.02.18;20012.6;5975;126.0;155.2
13881863;M;31.01.18;12282.1;3479;13.0;
13881863;M;30.01.18;11092.7;3356;172.0;
13881863;M;24.01.18;9712.6;3141;12.0;
13881863;M;23.01.18;14684.2;4194;208.0;
13881863;M;20.01.18;15195.9;4723;108.0;144.4
13881863;M;13.01.18;10339.9;3177;300.0;
13881863;M;09.01.18;12824.4;4419;314.0;
13881863;M;08.01.18;10371.5;3544;3.0;132.0
13881863;M;07.01.18;21000.0;6300;0;
13881863;M;04.01.18;11250.1;3310;18.0;151.2
13881863;M;03.01.18;12010.1;4150;73.0;
13881863;M;29.12.17;18238.4;5532;176.0;153.7
13881863;M;28.12.17;11247.8;3636;51.0;
13881863;M;23.12.17;9939.0;2369;95.0;
13881863;M;20.12.17;10001.9;4651;22.0;134.1
13881863;M;19.12.17;9699.7;3327;76.0;
13881863;M;16.12.17;15009.5;4410;91.0;149.1
13881863;M;13.12.17;10718.4;3267;29.0;141.7
13881863;M;12.12.17;10945.6;3491;87.0;134.9
13881863;M;06.12.17;9394.6;3270;15.0;144.4
13881863;M;05.12.17;14684.1;4899;216.0;
13881863;M;28.11.17;13213.1;4273;248.0;
13881863;M;24.11.17;11089.7;3540;13.0;138.8
13881863;M;22.11.17;8259.3;2802;17.0;134.8
13881863;M;21.11.17;16428.3;5333;327.0;
13881863;M;16.11.17;8881.0;5565;97.0;
13881863;M;15.11.17;9784.6;2642;13.0;
13881863;M;14.11.17;14925.6;4408;239.0;
13881863;M;07.11.17;14300.9;4743;322.0;
13881863;M;29.10.17;14292.2;4673;101.0;140.6
13881863;M;25.10.17;8542.7;3814;17.0;
13881863;M;24.10.17;11282.8;4107;170.0;
13881863;M;22.10.17;21228.5;5358;213.0;171.7
13881863;M;17.10.17;10122.6;3108;172.0;
13881863;M;13.10.17;7451.2;2716;7.0;
13881863;M;10.10.17;10017.5;3810;207.0;
13881863;M;08.10.17;12398.0;4597;919.0;172.5
13881863;M;07.10.17;14250.8;3680;212.0;
13881863;M;07.10.17;2190.3;541;15.0;
13881863;M;04.10.17;8640.4;3709;14.0;
13881863;M;26.09.17;14555.6;4632;186.0;
13881863;M;21.09.17;8769.8;3363;160.0;
13881863;M;19.09.17;3370.6;937;29.0;
13881863;M;19.09.17;10024.5;3297;170.0;
13881863;M;16.09.17;5024.2;1223;13.0;
13881863;M;09.09.17;4350.0;1020;3.0;
13881863;M;05.09.17;14658.4;5268;227.0;
13881863;M;27.08.17;40682.1;14406;68.0;
13881863;M;19.08.17;10289.1;3061;39.0;153.9
13881863;M;15.08.17;11271.2;3472;42.0;146.5
13881863;M;04.08.17;6524.7;2542;35.0;138.7
13881863;M;02.08.17;17936.9;5439;46.0;167.8
13881863;M;26.07.17;8545.1;2546;17.0;
13881863;M;25.07.17;9429.5;3482;22.0;
13881863;M;11.07.17;9937.1;3352;76.0;
13881863;M;09.07.17;15869.2;18646;969.6;
13881863;M;06.07.17;14325.3;4071;49.0;160.8
13881863;M;04.07.17;9501.0;3259;44.0;
13881863;M;21.06.17;5590.8;1539;32.0;
13881863;M;17.06.17;9592.7;2748;79.0;
13881863;M;10.06.17;24986.5;18046;1807.8;
13881863;M;07.06.17;10954.8;3772;22.0;135.3
13881863;M;06.06.17;13655.6;5193;197.0;
13881863;M;04.06.17;9517.9;2305;52.0;
13881863;M;03.06.17;5502.7;1364;15.0;
13881863;M;25.05.17;8751.1;2880;33.0;146.4
13881863;M;21.05.17;9500.6;2677;32.0;
13881863;M;21.05.17;5232.6;1246;19.0;
13881863;M;16.05.17;12574.2;4388;78.0;
13881863;M;14.05.17;13849.3;6481;627.0;
13881863;M;10.05.17;10834.2;3604;17.0;133.5
13881863;M;09.05.17;10004.9;3693;212.0;134.5
13881863;M;08.05.17;8602.6;13522;819.0;
13881863;M;07.05.17;10506.4;8263;542.0;
13881863;M;06.05.17;20994.9;5486;60.0;
13881863;M;03.05.17;11458.8;3878;14.0;142.7
13881863;M;30.04.17;5290.7;1240;40.0;
13881863;M;29.04.17;7472.8;2483;35.0;143.4
13881863;M;26.04.17;6590.8;2036;13.0;138.0
13881863;M;19.04.17;12520.9;4211;17.0;141.0
13881863;M;18.04.17;10795.6;3726;164.0;128.1
13881863;M;16.04.17;15033.4;4248;17.0;
13881863;M;12.04.17;5301.8;1745;6.0;
13881863;M;11.04.17;14840.8;4936;229.0;132.2
13881863;M;09.04.17;9894.3;2358;33.0;174.3
13881863;M;05.04.17;14982.2;4979;24.0;143.7
13881863;M;04.04.17;11491.7;4306;84.0;125.5
13881863;M;02.04.17;20280.0;6385;176.0;153.4
13881863;M;29.03.17;13055.6;4006;17.0;146.4
13881863;M;28.03.17;14632.2;5251;228.0;133.0
13881863;M;27.03.17;12438.3;3863;45.0;150.0
13881863;M;21.03.17;13470.6;4698;265.0;137.3
13881863;M;15.03.17;14564.2;4666;20.0;148.8
13881863;M;14.03.17;12380.0;3941;184.0;142.9
13881863;M;12.03.17;3370.2;1206;51.0;
13881863;M;11.03.17;2946.4;1216;47.0;132.4
13881863;M;08.03.17;13168.6;4699;18.0;145.1
13881863;M;02.03.17;7390.7;2609;36.0;130.3
13881863;M;15.02.17;13566.0;5561;22.0;142.2
13881863;M;14.02.17;14372.0;5226;242.0;125.5
13881863;M;08.02.17;14051.7;4930;27.0;142.2
13881863;M;01.02.17;13287.1;4493;20.0;140.9
13881863;M;31.01.17;14951.2;4935;223.0;135.2
13881863;M;25.01.17;9577.8;2995;16.0;130.5
13881863;M;24.01.17;12777.8;4189;192.0;139.1
13881863;M;22.01.17;8849.1;2348;8.0;136.9
13881863;M;21.01.17;8669.0;2726;207.0;169.3
13881863;M;18.01.17;8275.0;2953;14.0;137.7
13881863;M;17.01.17;15062.0;4596;222.0;153.4
13881863;M;14.01.17;12055.6;3806;35.0;147.8
13881863;M;11.01.17;11362.8;3869;19.0;146.7
13881863;M;10.01.17;11757.8;4066;177.0;134.0
13881863;M;08.01.17;14543.5;4176;45.0;149.4
13881863;M;04.01.17;13673.0;4362;19.0;149.7
13881863;M;03.01.17;12000.0;3900;0;
13881863;M;29.12.16;15741.0;19332;1102.0;
13881863;M;28.12.16;18015.5;16254;1537.0;141.5
13881863;M;27.12.16;14567.2;4794;328.0;154.3
13881863;M;21.12.16;12483.2;4243;32.0;145.3
13881863;M;17.12.16;9204.6;2183;82.0;180.8
13881863;M;14.12.16;11666.8;3551;11.0;147.0
13881863;M;13.12.16;9132.6;3521;62.0;
13881863;M;07.12.16;13923.1;4900;20.0;129.5
13881863;M;06.12.16;11009.2;3847;177.0;131.1
13881863;M;04.12.16;9758.2;2307;21.0;174.6
13881863;M;04.12.16;4390.7;1527;15.0;135.6
13881863;M;30.11.16;15005.2;5244;14.0;149.0
13881863;M;25.11.16;10012.1;3932;137.0;121.6
13881863;M;24.11.16;11566.1;3925;19.0;141.6
13881863;M;16.11.16;13403.2;4947;19.0;148.4
13881863;M;15.11.16;15135.1;4710;231.0;143.7
13881863;M;12.11.16;13716.5;15709;1095.0;141.1
13881863;M;08.11.16;12571.9;4039;206.0;141.6
13881863;M;06.11.16;10063.4;2378;24.0;175.4
13881863;M;02.11.16;12718.2;3794;24.0;144.7
13881863;M;31.10.16;12102.4;10052;816.4;
13881863;M;30.10.16;13566.2;17281;681.6;
13881863;M;29.10.16;16500.0;21600;0;
13881863;M;26.10.16;15273.7;5076;19.0;140.0
13881863;M;25.10.16;11315.7;3592;168.0;141.7
13881863;M;18.10.16;13712.1;4274;330.0;150.1
13881863;M;11.10.16;14770.5;4622;236.0;154.5
13881863;M;04.10.16;13350.8;4364;199.0;
13881863;M;02.10.16;1906.8;406;9.0;
13881863;M;02.10.16;11222.8;3535;515.0;172.0
13881863;M;01.10.16;10795.8;2689;140.0;176.5
13881863;M;27.09.16;10957.6;3798;161.0;131.3
13881863;M;24.09.16;20353.6;11995;1585.0;163.7
13881863;M;20.09.16;14493.6;4616;195.0;143.0
13881863;M;18.09.16;13710.7;4095;323.7;
13881863;M;04.09.16;18908.7;14471;1397.0;
13881863;M;03.09.16;23840.9;13350;1061.0;
13881863;M;30.08.16;14634.9;4449;222.0;
13881863;M;27.08.16;17147.7;7593;881.0;170.0
13881863;M;24.08.16;11318.8;6501;634.6;
13881863;M;23.08.16;13081.7;4400;66.0;146.0
13881863;M;22.08.16;7126.6;2335;27.0;144.5
13881863;M;19.08.16;13922.3;4765;43.0;146.1
13881863;M;16.08.16;10497.9;3258;42.0;151.3
13881863;M;15.08.16;17736.7;21127;1087.0;
13881863;M;14.08.16;18848.2;24280;1313.0;
13881863;M;05.08.16;7004.4;2240;20.0;145.9
13881863;M;02.08.16;11610.6;3977;128.0;145.0
13881863;M;31.07.16;7260.6;2684;29.0;134.3
13881863;M;26.07.16;15171.7;4698;295.0;162.4
13881863;M;16.07.16;56301.4;39595;4164.6;
13881863;M;14.07.16;6359.2;2080;33.0;
13881863;M;06.07.16;8551.1;6146;909.3;153.5
13881863;M;02.07.16;24753.8;9086;1028.0;172.1
13881863;M;30.06.16;10019.9;3087;40.0;154.1
13881863;M;24.06.16;7381.9;2407;30.0;138.8
13881863;M;19.06.16;20330.3;6719;76.0;
13881863;M;14.06.16;10895.6;3695;176.0;135.7
13881863;M;07.06.16;12576.9;4633;325.0;130.6
13881863;M;05.06.16;9275.2;2821;24.0;
13881863;M;02.06.16;7227.9;2086;31.0;154.3
13881863;M;25.05.16;10006.4;2794;33.0;160.0
13881863;M;24.05.16;9910.1;3670;218.0;
13881863;M;17.05.16;14831.1;5190;203.0;130.6
13881863;M;15.05.16;9537.7;2443;46.0;
13881863;M;14.05.16;5502.5;1341;8.0;
13881863;M;10.05.16;10910.6;3797;195.0;145.7
13881863;M;05.05.16;15219.5;4652;42.0;159.5
13881863;M;03.05.16;10421.5;3450;238.0;145.3
13881863;M;01.05.16;5171.2;1295;31.0;
13881863;M;26.04.16;12352.9;4288;228.0;141.6
13881863;M;25.04.16;13336.5;3854;54.0;157.1
13881863;M;23.04.16;10941.4;3365;43.0;153.5
13881863;M;10.04.16;9837.3;2453;37.0;179.0
13881863;M;05.04.16;10633.7;3552;79.0;133.5
13881863;M;03.04.16;18614.0;5770;134.0;160.1
13881863;M;29.03.16;14381.0;5052;97.0;134.0
13881863;M;22.03.16;14768.2;4580;205.0;142.6
13881863;M;20.03.16;17305.0;6089;52.0;136.5
13881863;M;15.03.16;13700.4;4469;188.0;141.1
13881863;M;12.03.16;2557.5;746;4.0;171.4
13881863;M;12.03.16;10026.2;2862;196.0;174.1
13881863;M;08.03.16;14732.7;4824;202.0;140.6
13881863;M;08.03.16;14732.7;4824;202.0;140.6
13881863;M;05.03.16;18499.7;6624;508.0;173.3
13881863;M;20.02.16;4280.3;1657;88.0;139.6
13881863;M;20.02.16;4280.3;1657;88.0;139.6
13881863;M;16.02.16;11096.2;3691;171.0;141.0
13881863;M;16.02.16;11096.2;3691;171.0;141.0
10825360;M;05.01.20;12664.0;3926;266.0;175.1
10825360;M;03.01.20;12883.0;7109;1067.0;167.7
10825360;M;30.12.19;17393.0;12745;807.0;36.9
10825360;M;29.12.19;12626.0;7538;1124.0;147.0
10825360;M;28.12.19;9532.0;3400;92.0;159.6
10825360;M;26.12.19;8899.0;3298;144.0;154.1
10825360;M;24.12.19;12045.0;3874;63.0;179.4
10825360;M;22.12.19;3916.0;1460;114.0;161.3
10825360;M;18.12.19;8668.0;2664;17.0;173.0
10825360;M;17.12.19;9601.0;3397;175.0;162.3
10825360;M;14.12.19;7442.0;6285;977.0;
10825360;M;10.12.19;9931.0;3275;55.0;
10825360;M;06.12.19;11559.0;4148;166.0;162.0
10825360;M;01.12.19;9864.0;2412;38.0;181.7
10825360;M;01.12.19;3085.0;1132;8.0;
10825360;M;29.11.19;6492.0;2312;81.0;165.2
10825360;M;26.11.19;11577.0;3712;199.0;148.1
10825360;M;21.11.19;11387.0;3665;160.0;104.6
10825360;M;17.11.19;8147.0;2186;153.0;189.3
10825360;M;17.11.19;1897.0;795;30.0;106.4
10825360;M;14.11.19;5938.0;2087;58.0;165.3
10825360;M;12.11.19;11909.0;4084;194.0;159.1
10825360;M;11.11.19;12713.0;9307;818.0;
10825360;M;09.11.19;14000.0;13800;700.0;
10825360;M;07.11.19;10023.0;2972;9.0;176.6
10825360;M;05.11.19;12751.0;4434;224.0;158.1
10825360;M;03.11.19;3915.0;1367;25.0;
10825360;M;02.11.19;12408.0;3860;17.0;175.4
10825360;M;31.10.19;12275.0;4439;124.0;153.7
10825360;M;30.10.19;6647.0;5513;328.0;
10825360;M;28.10.19;11412.0;6946;893.0;153.9
10825360;M;27.10.19;11082.0;3927;385.0;176.7
10825360;M;26.10.19;9881.0;3164;30.0;160.7
10825360;M;24.10.19;10530.0;3198;16.0;175.2
10825360;M;22.10.19;12396.0;4274;112.0;155.9
10825360;M;20.10.19;11106.0;4314;383.0;
10825360;M;19.10.19;11803.0;3576;11.0;174.5
10825360;M;16.10.19;22838.5;18634;2310.0;156.9
10825360;M;15.10.19;9173.0;2928;12.0;172.5
10825360;M;13.10.19;11515.0;7893;616.0;
10825360;M;06.10.19;10938.0;3861;611.0;184.8
10825360;M;06.10.19;1788.0;667;5.0;118.3
10825360;M;05.10.19;11372.0;2886;100.0;
10825360;M;05.10.19;1833.0;728;16.0;
10825360;M;05.10.19;2254.0;501;18.0;196.2
10825360;M;05.10.19;1512.0;611;0.0;113.9
10825360;M;03.10.19;5896.0;1864;58.0;156.2
10825360;M;01.10.19;15208.0;4693;271.0;165.1
10825360;M;29.09.19;8839.0;3171;134.0;167.3
10825360;M;27.09.19;12636.0;3808;16.0;174.9
10825360;M;26.09.19;9910.0;3237;58.0;162.5
10825360;M;24.09.19;12932.0;4356;270.0;156.4
10825360;M;21.09.19;20004.0;11869;1648.0;176.2
10825360;M;21.09.19;2053.0;794;24.0;154.3
10825360;M;20.09.19;5895.0;1875;56.0;169.7
10825360;M;17.09.19;10386.0;3441;108.0;162.4
10825360;M;13.09.19;17990.0;10808;1646.4;167.8
10825360;M;10.09.19;5996.0;2034;53.0;153.9
10825360;M;07.09.19;14388.0;4774;408.0;
10825360;M;07.09.19;1759.0;628;4.0;
10825360;M;06.09.19;15380.0;11242;1046.0;
10825360;M;03.09.19;18980.0;15996;1986.0;150.3
10825360;M;01.09.19;9293.0;3177;47.0;156.2
10825360;M;31.08.19;13345.0;10033;1484.0;158.3
10825360;M;29.08.19;8938.0;2913;72.0;171.1
10825360;M;27.08.19;10393.0;3510;238.0;167.6
10825360;M;24.08.19;19591.0;13651;1773.0;173.0
10825360;M;20.08.19;10283.0;3327;112.0;165.8
10825360;M;19.08.19;7763.0;2552;71.0;162.5
10825360;M;17.08.19;10413.0;6966;861.0;166.7
10825360;M;16.08.19;11758.0;3687;64.0;179.3
10825360;M;13.08.19;11121.0;9078;1583.0;160.5
10825360;M;11.08.19;10565.0;3593;133.0;168.5
10825360;M;07.08.19;10933.0;4461;499.0;169.8
10825360;M;06.08.19;10535.0;3769;34.0;177.6
10825360;M;01.08.19;9493.0;6323;993.0;176.2
10825360;M;29.07.19;10611.5;3342;34.0;177.6
10825360;M;26.07.19;17595.0;9716;1173.0;140.5
10825360;M;23.07.19;9199.0;3002;76.0;165.1
10825360;M;20.07.19;19542.0;10285;1235.0;163.0
10825360;M;20.07.19;1747.0;756;86.0;
10825360;M;19.07.19;5194.0;1622;41.0;162.3
10825360;M;17.07.19;6683.0;2125;44.0;162.7
10825360;M;14.07.19;11043.0;3488;24.0;175.0
10825360;M;12.07.19;8338.0;5629;912.0;164.4
10825360;M;10.07.19;14629.0;4922;73.0;162.5
10825360;M;07.07.19;14458.0;12152;1434.0;
10825360;M;06.07.19;15625.0;6341;678.0;180.0
10825360;M;03.07.19;8056.0;2533;9.0;179.1
10825360;M;02.07.19;11788.0;3952;62.0;172.8
10825360;M;29.06.19;17327.0;13183;1286.0;135.8
10825360;M;23.06.19;21473.0;13758;1977.0;184.0
10825360;M;21.06.19;3432.0;3481;986.0;194.0
10825360;M;18.06.19;10188.0;3608;372.0;177.5
10825360;M;13.06.19;6780.0;2205;91.0;178.0
10825360;M;12.06.19;10114.0;3448;100.0;169.6
10825360;M;08.06.19;11750.0;6380;962.0;175.4
10825360;M;04.06.19;10511.0;3543;70.0;
10825360;M;01.06.19;27545.0;19428;2191.0;168.1
10825360;M;30.05.19;14574.0;13242;1316.0;
10825360;M;26.05.19;7681.0;5500;1020.0;169.9
10825360;M;25.05.19;5324.0;1765;44.0;159.4
10825360;M;23.05.19;5980.0;2777;460.0;177.4
10825360;M;23.05.19;1648.0;815;140.0;165.6
10825360;M;21.05.19;12824.0;4668;414.0;167.1
10825360;M;21.05.19;2170.0;838;13.0;152.7
10825360;M;19.05.19;8848.0;3384;142.0;150.4
10825360;M;18.05.19;14014.0;5356;617.0;173.7
10825360;M;16.05.19;7779.0;5114;874.0;178.8
10825360;M;12.05.19;14613.0;9107;1342.0;
10825360;M;11.05.19;5252.0;1944;45.0;165.3
10825360;M;07.05.19;3183.0;1107;0.0;164.2
10825360;M;07.05.19;7477.0;2207;7.0;175.9
10825360;M;07.05.19;1044.0;374;9.0;158.6
10825360;M;01.05.19;9377.0;3089;94.0;169.8
10825360;M;28.04.19;13181.0;5459;634.0;164.0
10825360;M;27.04.19;11012.0;5128;651.0;170.1
10825360;M;25.04.19;11850.0;3488;43.0;176.7
10825360;M;23.04.19;9740.0;3230;62.0;168.1
10825360;M;21.04.19;13000.0;4800;0.0;
10825360;M;20.04.19;10975.0;6512;919.0;163.8
10825360;M;19.04.19;7793.0;2812;47.0;156.7
10825360;M;16.04.19;10017.0;3346;53.0;159.6
10825360;M;14.04.19;14996.0;9393;1205.0;157.0
10825360;M;13.04.19;8359.0;5972;149.0;
10825360;M;11.04.19;11948.0;4199;300.0;169.3
10825360;M;09.04.19;11121.0;3692;253.0;167.9
10825360;M;07.04.19;9947.0;2519;33.0;196.6
10825360;M;06.04.19;6694.0;2218;51.0;166.9
10825360;M;04.04.19;11337.0;4499;536.0;172.6
10825360;M;02.04.19;12120.0;3958;218.0;167.1
10825360;M;31.03.19;14651.0;4565;79.0;
10825360;M;31.03.19;3576.0;2927;173.0;
10825360;M;27.03.19;9154.0;3320;59.0;158.4
10825360;M;24.03.19;12727.0;7193;1104.0;170.5
10825360;M;22.03.19;7676.0;5528;893.0;162.6
10825360;M;21.03.19;9086.0;4078;561.0;177.4
10825360;M;20.03.19;9103.0;3165;44.0;167.0
10825360;M;16.03.19;7671.0;5557;1000.0;167.5
10825360;M;14.03.19;8979.0;2701;14.0;177.2
10825360;M;12.03.19;6705.0;2260;57.0;165.4
10825360;M;10.03.19;7000.0;14400;400.0;
10825360;M;07.03.19;8626.0;2578;16.0;170.7
10825360;M;05.03.19;7996.0;2757;73.0;161.2
10825360;M;28.02.19;3003.0;1087;2.0;149.6
10825360;M;26.02.19;14439.0;5121;262.0;160.4
10825360;M;25.02.19;11149.0;4504;481.0;164.7
10825360;M;24.02.19;4661.0;1888;6.0;160.5
10825360;M;19.02.19;13834.0;4534;268.0;163.3
10825360;M;17.02.19;10274.0;8834;792.0;
10825360;M;15.02.19;6769.0;2904;303.0;163.1
10825360;M;13.02.19;6922.0;2843;13.0;
10825360;M;10.02.19;10038.0;2539;62.0;196.0
10825360;M;10.02.19;385.0;124;0.0;178.1
10825360;M;10.02.19;988.0;397;10.0;150.9
10825360;M;07.02.19;7946.0;2817;77.0;158.5
10825360;M;05.02.19;12017.0;4347;368.0;168.7
10825360;M;03.02.19;11199.0;4974;507.0;165.1
10825360;M;02.02.19;6436.0;2878;240.0;168.6
10825360;M;31.01.19;11837.0;3704;61.0;176.7
10825360;M;29.01.19;10935.0;3841;86.0;160.7
10825360;M;24.01.19;9068.0;3199;22.0;168.7
10825360;M;23.01.19;6694.0;2499;42.0;162.6
10825360;M;20.01.19;12858.0;4778;162.0;167.0
10825360;M;19.01.19;8438.0;6310;943.0;165.2
10825360;M;17.01.19;10424.0;3247;17.0;177.1
10825360;M;15.01.19;13380.0;4249;246.0;176.9
10825360;M;12.01.19;14874.0;9517;1660.0;175.1
10825360;M;10.01.19;10873.0;3469;12.0;175.2
10825360;M;08.01.19;12954.0;4323;266.0;171.2
10825360;M;05.01.19;16071.0;12444;1867.0;
10825360;M;03.01.19;13248.0;7917;1014.0;164.5
10825360;M;02.01.19;10619.0;3276;34.0;181.6
10825360;M;31.12.18;7716.0;2667;74.0;169.9
10825360;M;29.12.18;11000.0;3793;290.0;179.2
10825360;M;27.12.18;10003.0;4782;516.0;169.6
10825360;M;23.12.18;19141.0;10096;1315.6;169.4
10825360;M;20.12.18;8845.0;2878;14.0;174.3
10825360;M;18.12.18;7687.0;2654;79.0;171.2
10825360;M;16.12.18;5827.0;1793;89.0;186.8
10825360;M;11.12.18;11512.0;3809;104.0;168.5
10825360;M;08.12.18;10110.0;7777;1278.0;176.4
10825360;M;06.12.18;10412.0;3680;82.0;170.0
10825360;M;27.11.18;7137.0;2637;48.0;163.4
10825360;M;25.11.18;6415.0;2379;33.0;161.5
10825360;M;24.11.18;16967.0;8239;815.0;179.7
10825360;M;17.11.18;9491.0;7324;1229.0;158.4
10825360;M;13.11.18;16064.0;5385;346.0;175.0
10825360;M;11.11.18;6565.0;5793;597.0;
10825360;M;10.11.18;12933.0;8819;849.0;152.4
10825360;M;08.11.18;6911.0;2357;14.0;174.0
10825360;M;06.11.18;5840.0;2047;9.0;168.8
10825360;M;04.11.18;7610.0;6381;620.0;
10825360;M;03.11.18;7531.0;6808;692.0;
10825360;M;01.11.18;7670.0;5217;961.0;185.2
10825360;M;31.10.18;4113.0;1437;17.0;167.5
10825360;M;30.10.18;2975.0;1136;6.0;171.8
10825360;M;30.10.18;6398.0;2180;31.0;166.8
10825360;M;27.10.18;9705.0;6548;1026.0;
10825360;M;26.10.18;9095.0;3019;60.0;174.3
10825360;M;24.10.18;3000.0;1031;2.0;168.0
10825360;M;22.10.18;6372.0;2325;36.0;170.8
10825360;M;18.10.18;7744.0;2674;45.0;170.3
10825360;M;16.10.18;2988.0;1075;4.0;167.9
10825360;M;14.10.18;1282.0;461;3.0;161.6
10825360;M;13.10.18;9433.0;7551;543.6;
10825360;M;11.10.18;3988.0;1423;19.0;
10825360;M;09.10.18;8527.0;3021;96.0;
10825360;M;07.10.18;12716.0;4110;430.0;188.2
10825360;M;06.10.18;14036.0;4048;232.0;201.4
10825360;M;06.10.18;2224.0;837;16.0;119.2
10825360;M;02.10.18;10210.0;3457;234.0;169.6
10825360;M;30.09.18;12278.0;10311;1111.0;
10825360;M;29.09.18;17835.0;14334;1546.0;
10825360;M;27.09.18;13155.0;4807;423.0;186.2
10825360;M;25.09.18;13658.0;4462;322.0;178.1
10825360;M;22.09.18;23571.0;16539;1807.0;
10825360;M;19.09.18;4989.0;1722;5.0;171.8
10825360;M;17.09.18;2988.0;963;6.0;164.3
10825360;M;15.09.18;1255.0;403;4.0;160.8
10825360;M;13.09.18;15235.0;4961;165.0;175.3
10825360;M;10.09.18;13566.0;9863;661.0;
10825360;M;08.09.18;11700.0;4880;403.0;171.4
10825360;M;07.09.18;3373.0;1102;3.0;162.6
10825360;M;06.09.18;4697.0;1585;6.0;163.6
10825360;M;04.09.18;12414.0;5106;221.0;166.1
10825360;M;02.09.18;6581.0;5240;422.0;
